client_id,target_visit
45457,0
45458,1
45459,0
45461,1
45462,0
45463,1
45464,0
45465,1
45466,1
45467,1
45468,0
45469,0
45470,0
45471,1
45472,1
45473,0
45474,0
45475,1
45476,0
45477,1
45478,0
45479,0
45480,0
45482,1
45483,0
45484,0
45486,1
45487,0
45488,0
45489,0
45491,1
45492,0
45493,0
45494,0
45495,1
45496,0
45497,0
45498,0
45499,1
45500,0
45501,0
45502,0
45503,1
45505,1
45506,1
45507,1
45508,0
45509,1
45510,0
45511,1
45513,1
45514,1
45515,0
45516,1
45517,0
45518,0
45519,1
45520,0
45521,0
45522,0
45523,0
45524,0
45525,0
45526,1
45527,0
45528,1
45529,0
45531,0
45533,0
45534,1
45535,0
45536,0
45537,0
45538,0
45539,0
15842,1
45540,1
45541,1
45543,1
45544,0
45545,0
45546,1
45547,1
45548,1
45549,1
45550,0
45551,1
45552,0
45553,1
45554,0
45555,1
45556,1
45557,0
45558,1
45559,0
45560,0
45561,1
45562,1
45563,1
45564,1
45565,0
45566,0
45568,0
45569,0
45570,0
45571,0
45572,0
45573,0
45574,0
45575,1
45576,0
45577,0
45578,0
45579,1
45580,1
45581,0
45582,0
45583,0
45584,0
45585,0
45586,1
45587,1
45588,0
45589,0
45591,0
45592,1
45593,0
45594,1
45595,0
45596,0
45597,1
45598,0
45599,1
45600,0
45601,1
45602,1
45603,0
45604,1
45605,1
45608,0
45609,0
45610,1
45611,1
15838,1
45612,0
45613,0
45614,0
45615,1
45616,0
45617,1
45618,0
45619,1
45620,1
45621,0
35815,1
45622,1
45623,1
45624,0
45625,0
45626,0
45627,0
45628,0
45629,0
45630,0
45632,0
45633,0
45634,0
45635,1
45636,1
45637,0
45638,1
45639,0
45640,1
45641,0
45643,0
45644,0
45645,0
45646,0
45647,1
45648,1
38578,1
45649,0
45650,1
45651,0
45652,0
45653,0
45654,0
45655,0
45656,1
45657,1
45658,0
45659,0
45660,1
45661,1
45662,0
45663,0
45664,1
45665,0
45666,0
45667,1
45668,1
45669,1
45670,0
45671,1
45672,0
45673,0
45674,1
45675,1
45676,1
45678,1
45679,0
45680,0
45681,1
45682,1
45683,0
37159,1
45684,0
45685,0
45686,1
45687,1
45688,0
45689,1
45690,1
45691,0
45692,1
45693,1
45695,0
45696,0
45697,1
45698,0
45699,1
45700,0
45701,0
45702,1
45703,0
45704,0
45705,0
45706,1
45708,1
45710,0
45711,0
45712,1
45713,0
45714,0
45715,0
45716,0
45717,0
45718,0
45719,0
45720,0
45721,0
45722,1
45723,1
45724,1
45725,1
45726,1
45727,0
45728,0
45730,0
45731,1
45732,1
45734,0
45735,0
45736,0
45737,0
45738,0
45739,1
45740,1
45741,1
45742,0
45743,0
45744,0
45745,0
45746,0
45747,0
45749,0
45750,1
45751,1
45752,1
45754,1
45755,1
45756,1
45757,1
45759,0
45760,0
45761,0
45762,0
26007,1
45765,0
45767,0
45768,0
45769,1
45770,0
31118,1
45771,1
45772,1
45773,1
45774,0
45775,0
45776,1
45777,1
45778,0
45779,0
45780,1
45781,1
45782,1
45784,1
45785,0
45786,0
45788,1
45789,0
45790,1
45791,0
31072,1
45792,0
45793,0
11034,1
38593,1
45794,0
45795,0
45796,0
45797,0
45798,1
45799,1
45800,0
45801,1
45803,0
45804,0
45805,1
45806,0
45807,0
45808,0
45809,1
45810,1
45811,0
45812,1
18174,1
45813,0
45815,1
45816,0
45817,0
45818,1
45820,0
45821,0
45823,0
45824,0
45825,0
45826,0
43751,1
45827,0
45829,1
45830,1
45831,0
45832,1
45833,1
35843,1
45834,0
45835,1
45836,0
45837,1
45838,1
45839,0
45840,0
45841,0
45842,0
45843,0
45844,1
45845,0
45035,1
45846,1
45847,1
45849,0
45850,1
45851,1
45852,0
25977,1
45855,1
45856,1
45857,1
45859,0
45860,1
45861,0
45862,1
45863,1
45864,0
45866,0
45867,1
45869,0
45870,0
45871,0
45872,0
45873,1
45874,1
45875,1
45876,0
45877,1
45878,1
45879,0
45881,1
45882,1
45883,1
45884,0
37173,1
45885,0
45886,0
45887,1
45888,0
45889,0
45890,0
45891,0
45892,1
45894,1
45895,1
45896,1
45897,0
45898,1
45899,1
45900,1
45901,0
45902,0
45903,0
45904,0
45905,1
45906,0
45907,0
45908,0
45909,1
45910,0
45912,1
45914,0
45915,1
45916,0
45917,0
45918,0
45919,1
45920,1
43767,1
45921,0
45922,0
45923,1
45924,1
45925,1
45926,0
45927,0
45928,0
45930,0
45931,1
45932,0
45935,1
45936,1
45937,1
45938,0
45939,0
45940,0
45941,1
45943,0
39961,1
45946,0
45947,0
45948,0
45949,0
45950,0
45951,0
45952,1
45953,0
45955,0
45956,1
45958,1
45959,0
45960,1
45961,0
45962,0
45963,1
45964,1
45965,1
45966,0
45967,1
45968,0
45969,1
45970,0
45971,0
45973,0
45975,0
45976,0
45978,1
45979,0
45981,0
45982,1
45983,1
45984,0
45986,1
45987,0
45988,0
45989,0
45993,0
45994,0
45995,0
45996,1
45997,0
45998,0
45999,0
46000,1
46001,0
46002,1
46003,0
46004,0
46005,0
46006,0
46007,0
46008,0
46009,1
46010,0
46011,0
46012,0
46013,0
46014,1
46015,0
46016,0
46017,0
46020,0
46021,0
46022,1
46023,1
46024,0
46027,1
46028,1
46029,0
46030,1
46031,1
46032,1
46033,1
46034,0
46035,1
46036,1
46037,0
46038,0
46039,0
46040,0
46041,1
46042,0
46043,0
46044,1
46045,0
46046,1
46047,0
41299,1
46048,1
46050,0
46051,0
46052,1
46053,0
46054,1
46055,0
18080,1
46056,0
15836,1
46057,1
46058,0
46059,1
46061,1
46062,0
46063,1
46064,0
46065,0
46066,0
46067,0
46068,0
46069,0
46070,0
46071,1
46072,0
46073,1
46074,0
46076,0
46078,1
46080,0
46081,1
46082,0
46083,0
41300,1
46084,0
46085,0
46086,0
46087,0
13497,1
46088,0
46089,0
46090,0
46091,0
46092,0
46093,1
46094,1
46095,0
46096,0
46097,0
46098,0
46099,0
46100,0
46101,0
46102,0
46103,1
46105,0
46106,1
46107,1
46108,1
46109,0
46110,0
46114,0
46115,0
46117,1
46118,0
46119,0
46121,1
46122,1
46123,1
46124,0
46125,1
46126,1
46127,0
46128,0
46129,0
46131,0
46132,1
46133,0
46134,1
46135,0
46136,1
46137,0
46138,0
46139,0
46140,0
46141,0
46142,0
46144,0
46145,0
46146,1
46147,0
46148,1
46149,0
46201,1
46202,0
46203,0
46204,1
46206,0
46207,1
46208,1
46209,0
46210,0
46211,0
46212,1
46213,0
46214,0
46215,1
46216,0
46217,1
46218,1
46219,0
46220,1
46221,0
46222,1
46223,1
46224,1
46225,0
46226,0
46227,0
46228,1
46229,1
46230,1
46231,0
46232,0
46233,0
46234,0
46235,0
46236,0
46237,0
46240,1
46241,0
46242,1
46243,0
46244,0
46245,0
46246,1
46247,0
46248,1
46249,1
46251,1
46253,0
46254,0
46255,0
46256,0
46257,0
46258,0
39968,1
46259,1
46260,1
46261,0
46262,0
46263,1
46264,1
46265,1
46266,1
38568,1
18163,1
46268,1
46269,1
46270,1
46271,0
46272,0
46274,0
46275,0
46276,1
46277,0
46278,0
46279,1
46280,1
46281,0
2999,1
46282,1
46283,1
46284,1
32655,1
46286,0
46287,0
46288,1
46289,0
46290,1
46291,1
46293,1
46294,0
46295,1
46296,1
46297,0
46298,0
46299,1
46300,1
46301,0
46302,1
46303,0
46304,0
46305,1
46306,1
46307,0
46308,1
46309,0
46310,1
46311,0
35837,1
46313,1
46314,1
46315,0
46316,1
46317,0
46318,1
46319,0
46320,1
46321,1
46322,0
46323,0
46324,0
46325,1
46326,0
46327,0
46328,1
46329,1
46330,1
46331,0
46332,0
46333,0
46334,0
46335,0
46336,0
46338,0
46339,1
46340,1
46341,1
46342,0
46343,0
46344,0
46345,0
46346,0
46347,0
46348,1
46349,0
46350,1
46351,0
46352,1
22201,1
46354,1
42560,1
43825,1
46355,1
46356,0
46357,1
46358,1
46359,1
46360,0
46361,0
46362,0
46363,0
46364,0
46365,1
46366,1
46367,1
46368,1
46369,0
46370,1
46371,1
46372,0
46375,0
46376,0
46377,1
46378,0
46379,1
46380,0
46381,0
46382,0
46383,1
46384,1
46385,1
46386,0
46387,1
46388,0
46389,1
46390,0
46391,1
46392,1
46393,1
46394,0
46396,0
46397,0
46398,1
46400,1
46401,1
46403,1
46404,1
46405,0
46406,0
46407,0
46408,1
46409,0
46410,0
38599,1
46411,0
46412,0
46413,1
46414,0
46415,0
46416,1
46417,1
46418,1
46419,1
46421,1
46422,1
46423,1
46426,0
46427,0
46428,0
46429,0
46430,0
46431,0
46432,0
46433,0
46434,1
46435,1
46436,0
46437,1
46438,0
46439,0
46440,0
46441,0
46442,0
46444,0
46446,1
46447,0
46448,0
46449,0
46450,0
46451,0
46452,1
46453,1
46455,0
46456,0
46457,1
46458,1
46459,1
46460,0
46461,0
46462,1
46463,0
46464,1
46465,0
46466,0
46467,0
46469,0
46470,0
46471,1
46472,0
46473,0
46474,0
46475,0
46476,1
46477,1
46478,1
46479,0
46481,1
46482,1
46483,1
46484,0
46485,0
46486,1
46487,0
46488,0
46489,0
46490,0
46491,0
46492,1
46493,1
46494,0
46495,0
46496,1
46497,1
46498,0
46499,1
46501,1
46502,1
46503,1
46504,1
40008,1
46505,0
46506,0
46507,0
46508,1
46509,1
46510,0
46511,0
46512,0
46513,0
46514,1
46515,1
46516,1
46517,0
46518,1
46519,1
46520,1
46521,1
46522,1
46523,1
46524,1
46525,1
46526,0
46527,1
46528,0
46529,0
46530,0
46531,0
46532,1
46533,1
46534,0
46535,1
46536,0
46537,1
46538,0
46539,0
46540,0
46541,1
46542,0
46543,0
46544,1
46545,0
46546,0
46547,0
46549,1
46550,0
46551,0
46552,0
46554,1
46555,0
46556,1
46557,0
46558,1
46559,0
46560,1
46561,0
46562,0
46563,0
46564,1
46565,0
46566,0
46567,1
46568,0
46569,1
27817,1
46571,1
46572,1
46573,1
46575,0
46576,0
46577,0
46578,1
46579,1
46580,0
46581,0
43764,1
46582,1
46583,1
46584,0
46585,0
46586,1
44994,1
46587,1
46588,1
46589,0
46590,0
46591,0
46592,0
46593,0
46594,1
46595,0
46596,0
46597,1
46598,0
46599,1
46600,1
46601,1
46602,0
46603,1
46604,0
46606,0
46607,1
46608,0
46609,0
46610,0
46611,0
46612,0
46613,0
46614,1
46615,0
46616,1
46617,1
46618,1
46619,1
46620,1
46621,0
46622,0
46623,1
46624,0
46625,1
46626,1
46627,1
46628,0
46630,1
46631,1
46632,1
46633,1
46634,0
46635,0
46636,1
46637,0
46638,0
46640,0
46641,0
46642,1
46643,1
46644,1
46645,0
46646,0
46647,0
46649,1
46651,1
46652,1
46653,0
46654,0
46655,0
46656,0
46657,0
46658,1
46659,1
46660,1
46661,0
46663,1
46664,0
46665,1
46666,1
46667,1
46668,1
46669,1
46670,1
46671,0
46672,1
46673,1
46674,1
46675,0
46676,0
46677,0
46679,1
46680,0
46682,1
46683,1
46684,0
46685,1
46686,0
46687,0
46688,0
46689,0
46690,1
46692,1
46693,0
46695,1
46696,1
46697,0
46698,1
46699,1
46700,1
46701,0
46702,1
46703,1
46704,0
46705,1
46706,0
46707,1
46708,0
46710,0
46711,0
46713,0
46714,1
46715,0
46716,0
46717,1
46719,1
46720,1
46721,1
46722,0
46723,1
46724,1
46725,1
46726,1
46727,0
46728,0
46729,0
46730,1
46731,0
46732,0
46733,0
46734,0
46735,1
46736,1
46737,1
46738,1
46740,1
46741,1
46742,0
46743,1
46744,0
46745,0
46746,1
46747,0
46748,1
46749,0
46750,0
46751,0
46753,1
46754,0
46755,0
46756,0
46757,0
46758,1
46759,0
46760,1
46761,1
46762,0
46763,1
46764,1
46765,0
46766,0
46768,0
46769,1
46770,0
46771,0
46772,1
46773,0
46774,1
46775,1
46776,0
46777,0
46778,1
46779,1
46780,1
46781,1
46782,1
46783,1
45010,1
46784,0
46785,0
46787,0
46788,1
46789,0
46790,0
46791,0
46792,0
46793,1
46794,1
46795,0
46796,0
46797,0
46798,0
46799,0
46800,0
46801,0
46802,0
46803,1
46804,1
46805,1
46806,0
46807,1
46808,0
46809,0
46810,0
46811,1
46812,0
46813,1
46814,1
46815,0
46816,0
46817,0
46818,1
46819,0
46820,0
46821,0
46822,1
46823,1
46824,0
46825,0
46826,0
46827,0
46829,0
46830,1
46831,0
46833,1
46834,0
46835,0
46836,0
46837,0
46838,1
46839,0
46840,1
46841,1
46842,0
46843,0
46844,1
46845,0
46846,1
46847,1
46848,0
46849,0
46850,1
46852,1
46853,1
46854,1
46855,1
46856,1
46857,1
46858,0
46859,1
46860,1
46861,1
46862,1
46863,1
46864,1
46865,1
46866,1
46867,1
46868,1
46869,0
46870,1
46871,0
46872,1
46873,0
46874,0
46875,1
46876,1
46877,0
46878,0
46879,0
46880,0
46881,0
46883,1
46884,1
46885,1
46886,1
46887,0
46888,1
46889,0
46890,1
46891,0
46892,1
46893,0
46895,0
46896,1
46898,0
46899,0
46900,0
46901,0
46903,0
46904,0
46905,0
46906,0
46907,0
46909,1
46910,1
46911,1
46912,0
46913,0
46914,1
46915,0
46916,1
46917,1
46918,1
46919,1
46920,0
46921,1
46922,1
46923,0
46925,0
46926,0
46927,0
46928,1
46929,0
46930,0
46931,1
46934,0
46935,1
46937,1
46938,1
46939,0
46940,1
46941,0
46942,0
46943,1
46944,0
46945,0
46946,1
46947,0
46948,1
46949,1
46950,1
46951,0
46952,0
46953,0
46954,0
46955,0
46956,1
46957,1
46958,0
46959,0
46960,1
22242,1
46961,1
46964,0
46965,0
46967,1
46968,0
46969,1
46970,1
46971,0
46972,1
46973,0
46974,1
46976,1
46977,0
46978,0
46979,0
24129,1
46981,0
46982,0
46983,0
46984,0
46986,0
46987,1
46988,0
46989,1
46990,1
46991,0
46992,1
46993,0
46994,0
46995,1
46996,1
46997,0
46998,0
46999,0
47000,1
47001,1
47002,0
47003,0
47004,0
47005,0
47006,0
47008,0
47009,1
47010,0
47011,1
47012,0
47013,1
47014,0
47015,0
47016,0
47017,0
47018,1
47019,1
47020,1
47021,1
20190,1
47023,1
47024,0
47025,0
47026,0
47028,1
47029,1
47030,0
47031,0
47032,0
47033,1
44986,1
47034,0
47035,1
47036,0
47037,0
47038,0
47039,0
47040,0
47041,0
47042,0
47043,0
47044,0
47045,0
47046,0
47047,1
47048,0
47049,0
47050,1
47051,0
47052,1
47053,0
47054,0
47055,0
47056,0
47057,0
47058,0
47059,0
47060,0
47061,0
47062,1
47063,0
47064,0
47065,1
47066,1
47067,0
47068,0
47069,1
47070,1
47071,1
47072,1
47073,0
47074,1
47075,1
47076,1
47077,0
47078,0
47079,0
47080,1
47081,0
47082,1
47083,1
47084,0
8551,1
47086,0
47087,0
47088,0
47089,1
47090,0
47091,0
47092,0
47093,0
47094,1
47095,1
47096,0
47097,0
47098,0
47099,1
47100,0
47102,0
47103,1
47104,0
47105,1
47106,0
47107,1
47108,0
47109,0
47110,0
47111,0
47112,0
47113,0
47114,1
34307,1
47116,1
47117,1
47118,0
47120,0
47121,0
47122,0
47123,0
47125,0
47126,0
47127,1
47128,0
47129,0
31100,1
47130,0
47131,0
47132,1
47133,1
47134,0
47136,0
47137,1
47138,1
47140,0
47142,0
47144,0
43766,1
47145,0
47146,1
47147,1
47148,0
47149,0
47150,0
47151,0
47152,0
47153,1
47154,0
47155,1
47156,0
47157,0
47158,1
47159,0
47161,1
47162,0
47163,0
47164,0
47165,0
47166,0
47167,0
47168,0
47169,1
47171,0
47172,0
47173,0
47174,0
47175,1
47177,1
47180,0
47181,0
47182,0
47183,1
47184,1
47185,0
47186,0
47187,1
47188,1
47189,0
47190,0
47191,0
47192,0
47193,1
47194,1
47195,0
47196,1
47197,0
47198,1
47199,1
47200,1
47201,0
47202,0
47203,1
47204,1
47205,0
47206,0
47207,1
47208,1
47209,0
47211,1
47212,0
47213,1
47214,1
47215,1
47216,0
46170,1
47217,0
27769,1
8602,1
47218,1
47219,0
47221,0
47222,1
47223,1
47224,1
47225,1
47226,1
47227,0
47229,0
47230,0
47231,1
47232,1
47233,1
47234,1
47237,0
47239,1
47240,0
47241,1
47242,1
47243,1
47245,0
47246,0
47326,1
47327,1
47328,1
47329,1
47330,1
47331,0
47332,1
47333,0
47334,0
47335,0
47336,0
31056,1
47337,0
47338,0
47339,1
47340,1
47342,0
47343,0
47344,1
47345,0
47346,1
47348,1
47349,0
47350,1
47351,0
47352,1
47353,0
47354,0
47355,0
47356,1
47357,0
47358,0
47359,0
47360,1
47361,1
47362,1
47363,1
47364,0
47366,1
47367,1
47368,0
47369,1
47373,1
47374,0
47375,0
47378,1
47379,1
47380,1
47381,1
47382,0
47384,0
47386,0
47387,1
47388,0
47389,1
47391,1
22175,1
47392,0
47393,0
47395,1
47396,0
47397,0
46160,1
47398,1
47399,0
47400,0
47401,1
47402,0
47403,1
47404,1
47405,1
47406,1
47407,0
47408,1
47409,0
47410,0
38548,1
47411,0
47412,0
47413,1
47414,1
47415,0
47416,0
47417,0
47418,1
47420,0
47421,0
47422,0
47423,0
47424,1
47425,1
47426,0
47427,1
47428,1
47429,1
47430,1
47431,1
47432,0
47433,0
47434,1
47435,1
47437,0
47438,0
47439,1
20171,1
47442,1
47443,0
47444,1
47445,1
47446,0
47447,1
47448,1
47449,0
47450,0
47451,0
46156,1
47452,0
47453,1
47454,0
47455,1
47456,0
47458,0
47459,0
47460,1
47461,0
47462,0
47463,0
47464,0
47465,1
47466,0
47467,0
47468,1
47469,1
47470,1
47472,1
47473,1
47474,0
47475,1
47477,1
47479,0
47480,1
47481,1
47482,0
47483,1
47484,1
47485,0
47486,0
35787,1
41344,1
47487,1
47490,0
47491,1
47492,1
47493,1
24204,1
47494,1
47495,1
47496,1
47499,1
47500,1
47503,1
47504,0
47506,1
47507,0
47508,1
47509,0
47510,1
47511,1
47512,0
47514,1
47515,1
47516,1
47518,0
47520,1
47521,0
47522,1
47523,1
47524,1
47525,0
47526,1
47527,0
47528,0
47529,1
47530,0
47531,0
47532,0
47533,0
47534,1
47535,0
47537,0
47539,0
47540,1
47541,1
47542,1
47543,1
47544,0
47545,0
39966,1
47546,0
47547,1
47548,1
47549,0
47550,0
47551,0
47553,0
47555,1
47557,1
47558,0
47559,1
47560,0
47561,1
47562,1
47563,1
47565,1
47566,0
46151,1
47567,1
47568,0
47569,1
47570,1
47571,1
47572,1
47573,0
22259,1
47574,1
47575,0
47576,1
47577,1
47578,1
47579,1
47580,0
47581,1
47582,0
47583,1
47584,0
47585,1
47586,1
47587,1
47588,0
47589,0
47590,0
47591,1
47592,1
47593,1
47594,0
47595,0
47596,0
47597,0
47598,1
47600,0
47601,0
47602,0
47603,1
47604,1
47605,0
47606,0
47607,0
47608,0
47609,0
47611,0
47612,1
47614,1
47615,0
47616,1
47617,0
47618,0
47619,0
47620,0
47621,1
47622,0
47623,0
47624,1
47625,1
47626,1
47627,0
47628,0
47629,0
47630,0
47631,0
47632,0
47633,0
47635,0
47637,1
47638,0
47640,0
47641,1
47642,1
47643,1
47644,0
47645,1
47646,0
47647,1
47648,0
47649,1
47650,0
47651,0
47652,0
47653,1
47654,0
41289,1
47655,1
47656,0
47657,1
47658,0
47659,1
47660,0
47661,1
47662,0
47663,0
47664,0
47665,0
47666,0
47667,0
47668,0
47669,1
47670,0
47671,0
47672,1
47673,1
47674,0
47675,1
47676,0
47677,1
47678,0
47679,0
47681,1
47682,0
47305,1
38569,1
47683,0
47684,0
47685,1
47686,1
47687,0
47688,0
3032,1
47689,1
47690,1
47691,1
47692,1
47693,1
47694,1
47695,1
47696,0
47697,1
47698,1
47289,1
47699,1
47700,0
47702,1
47703,1
47704,0
47705,0
47706,0
47707,1
47708,1
47709,0
47710,0
47711,1
47712,1
47713,1
47714,0
47715,0
47716,1
47718,1
47719,1
47720,0
47721,0
47722,1
47723,1
47724,1
47725,1
47726,1
47727,1
47728,0
18164,1
13580,1
47730,0
47731,0
47732,0
47733,0
47734,1
47735,1
47736,0
47737,0
47738,1
47739,1
47741,1
47742,1
47743,1
47745,1
47746,1
47747,1
47748,1
47749,1
47750,0
47751,1
47752,0
47753,1
47755,0
47756,1
47757,0
47758,0
47759,1
47760,0
47761,0
47762,0
47763,0
47765,1
47766,1
47767,0
18185,1
46178,1
47769,0
47770,1
47771,0
47772,1
47773,0
47774,1
47775,1
47776,0
47777,1
47778,0
47779,0
47780,1
47781,0
47782,1
47784,0
47785,0
47786,1
47787,0
47788,0
47789,1
47791,1
47792,1
47793,0
47794,0
47796,1
47797,1
47798,0
47799,0
47800,1
47801,1
47802,0
47803,0
47804,1
47807,0
47808,1
47809,0
47810,1
47811,0
47812,0
47813,0
47814,1
47815,0
18091,1
47816,1
47817,1
47818,0
47819,0
47821,1
47822,0
47823,0
47824,0
26020,1
47825,1
47826,0
47827,1
47828,1
47829,0
47830,0
47831,0
47832,0
47833,0
47834,0
47835,0
47285,1
47836,0
47837,0
47838,1
47839,1
47840,0
47841,1
47842,1
47843,0
47844,1
47845,1
47846,1
47847,1
47848,0
47849,0
47850,0
47851,1
47852,1
47853,1
47854,1
47855,0
47856,0
47857,0
47858,1
47859,0
47860,0
47861,1
47862,1
47863,0
13490,1
47864,1
47865,1
47866,0
47867,1
47868,1
47870,1
47871,0
47872,0
47873,1
47874,0
47876,0
47878,0
47879,1
47880,0
47881,1
47882,0
47884,1
47885,0
47887,0
47888,0
47889,1
47891,1
47893,0
47894,0
18090,1
47896,0
47897,0
47898,0
47900,1
47901,0
47902,1
24124,1
47903,0
47904,1
13540,1
47905,0
47906,1
47907,0
47908,1
47910,0
47911,1
47912,1
47913,1
47914,1
47915,0
47916,0
47917,1
47918,0
47919,0
47920,0
47921,0
47922,1
47923,0
47924,0
47925,1
47926,0
47927,0
47928,0
47929,1
47930,1
47931,1
47933,0
47934,1
47935,0
47936,1
47937,1
47938,1
47939,1
47940,0
47941,1
47942,0
47943,1
47944,0
47945,1
47946,0
47947,1
47949,1
47950,1
20213,1
47951,1
47952,0
47953,0
47954,1
47955,1
47956,0
47958,1
47959,1
47960,1
47961,1
32693,1
47962,0
47963,1
47964,1
47252,1
47965,0
47966,0
47967,1
47968,0
47969,1
47970,1
47971,1
47972,0
47973,0
47974,0
47975,0
47976,0
47977,0
47978,0
47979,1
47980,0
47981,1
47982,0
47983,1
47984,1
47985,0
47986,0
47988,1
47989,0
47990,1
47992,1
47993,1
47994,0
47995,1
47996,0
47998,1
47999,1
48000,0
48001,1
32674,1
48003,0
48004,0
48006,0
48007,1
48008,0
48010,1
48011,1
48012,0
48013,1
48014,0
48015,1
48016,1
48017,1
48018,0
48019,0
48020,0
48021,1
48023,1
48024,0
48025,1
48026,1
48027,0
48028,1
48029,1
48030,0
48032,0
48033,0
48035,1
48036,1
48038,1
48039,0
48040,0
48041,0
48042,0
48043,1
48044,1
48045,1
48046,0
48047,0
3039,1
48048,1
48049,1
48051,1
48052,0
48053,0
48054,1
48055,1
48056,0
48057,1
48058,0
48059,1
48060,1
48061,1
48062,1
48064,0
48065,0
48066,1
48067,1
48068,1
48069,0
48070,0
48071,0
48072,0
48073,0
48074,1
48076,1
48077,1
48078,1
48079,1
48080,0
48081,0
48082,1
35780,1
40013,1
48084,0
48085,0
48086,0
48087,1
48088,0
48089,0
48090,1
48091,1
42527,1
48092,1
48093,1
48094,0
48095,0
48096,0
48098,1
48099,1
48100,0
48101,0
48102,0
48103,0
48104,1
48105,1
48106,0
48107,1
48108,1
48109,1
48110,1
48111,1
48112,0
48114,0
48116,1
48117,0
48118,0
48119,1
48120,1
48122,1
48123,0
34287,1
48125,1
48127,0
48128,1
48129,1
48130,1
48131,0
48132,1
48133,1
48134,0
48136,1
48137,1
48138,1
48139,0
46182,1
48141,0
48142,0
48143,1
48144,0
48145,1
48146,1
48147,1
48149,0
48150,0
48152,1
48153,0
48154,0
48155,0
48156,0
48157,0
48158,0
48159,0
48160,0
48161,0
48162,0
48163,0
48164,0
48168,0
48169,0
48170,0
48171,1
48172,0
48173,0
48174,0
48175,0
48176,0
48177,0
48178,1
48179,0
48181,1
48182,1
48183,0
48184,1
48185,0
48186,1
48187,0
48188,0
48189,0
48190,1
48191,0
22224,1
48193,1
48195,0
48196,0
48197,0
48198,0
48199,1
48200,0
48201,1
48203,1
48204,1
48206,0
48207,1
48208,0
48209,1
48210,0
48212,0
48213,1
48214,0
48215,0
48216,0
48217,1
48218,0
48219,0
48220,0
48221,0
48222,1
48223,0
48224,0
48225,0
48227,0
48228,1
48229,0
48230,0
48231,0
48232,1
48233,0
48234,1
48236,1
48237,0
48239,1
48240,0
48241,0
48242,0
48243,1
48244,0
48245,1
47308,1
48246,0
48248,1
48249,0
48250,1
48251,0
48252,1
48254,0
48256,0
48257,0
48258,0
48259,1
48260,0
48261,0
48262,0
48263,0
48264,1
48267,1
48268,0
48269,0
48270,1
48271,1
48272,1
48273,1
48275,0
48276,0
48277,1
48279,0
48280,1
48281,1
48283,1
48284,0
48285,1
48286,1
48287,0
48288,1
48289,0
48290,0
48292,1
48293,0
48294,1
48295,1
48296,0
48297,0
48300,1
48301,0
48302,0
48304,1
48305,1
48306,0
48307,1
48308,0
48309,1
48310,1
48311,1
48312,1
48313,0
48314,0
48315,1
48316,0
48317,0
48318,1
48319,1
48320,0
48321,1
48322,0
48323,1
48324,0
48325,0
48326,0
48327,0
48329,0
48330,1
48331,0
48332,1
48333,0
29520,1
48334,0
48398,0
48399,0
48400,1
48401,1
48403,1
48404,0
48405,1
48406,1
48407,1
48408,0
48409,1
48411,0
48412,0
48413,0
48414,1
48415,1
48416,0
48417,1
48418,1
48420,0
48421,1
48422,0
48423,1
48424,0
48425,0
48427,0
48428,0
48429,0
48431,1
48432,1
48433,1
48434,1
48435,1
27764,1
48436,0
48437,0
48438,1
48439,1
48440,1
48441,0
48442,0
38616,1
48443,1
48444,1
48445,0
48447,1
48448,1
48449,1
48451,0
48452,1
48453,0
48454,1
48455,0
48456,1
48457,0
48458,0
48459,0
48460,0
48461,0
48462,0
48463,0
48464,1
48465,1
48466,0
48467,0
48468,1
48469,1
48470,0
48471,1
48472,0
48473,1
48474,0
48475,1
48476,1
48478,1
48479,0
48480,0
48481,0
48482,0
48483,1
48484,0
48486,0
48487,0
48488,0
48489,1
48490,1
48491,1
48492,1
48493,0
48494,0
48496,1
48497,1
48498,0
48499,1
48500,0
48501,1
48502,0
48503,0
38551,1
48505,1
48506,0
48507,1
48508,1
48509,0
48510,0
48511,0
48512,0
48513,1
48514,0
48515,1
48516,1
48517,1
48518,1
48519,0
48520,0
48521,1
48522,1
48524,0
48525,1
48527,1
48528,1
48529,1
48530,0
48531,0
48533,0
48534,0
48535,1
48536,0
48538,0
48539,1
48541,0
48542,1
48543,1
48544,1
48545,1
48546,0
48550,1
48551,0
48552,0
48553,1
48554,1
48555,1
48556,1
48557,1
48558,0
48560,1
48561,1
48562,0
48563,0
48564,1
5961,1
48566,1
48567,1
48568,0
48569,1
48570,1
48571,0
48572,1
48573,0
48574,0
48575,0
48576,0
48577,0
48578,0
48579,0
48580,0
48581,0
48582,1
48583,0
48584,0
48585,1
48586,1
48588,1
48590,0
48593,1
48594,1
48595,0
48596,0
48599,1
48601,0
48602,1
48603,0
48605,1
48606,1
48608,0
48609,1
48610,1
48611,1
48612,1
48613,1
48614,1
48615,0
48616,0
48618,0
48619,0
48620,1
48621,1
48622,1
48623,0
48624,1
48625,0
48626,0
48627,1
48628,1
48629,1
48630,0
48631,0
48632,0
48633,1
48634,1
48635,0
48636,1
48637,0
48638,0
48639,1
48640,1
48642,0
41321,1
48643,1
48644,0
48645,1
48646,0
48648,1
48649,0
48650,1
48651,0
48652,1
48653,0
48654,0
48655,0
48657,0
3093,1
48659,1
48661,0
48662,0
48664,0
48665,0
48666,1
48667,0
11076,1
48668,0
48669,0
48670,0
48671,1
48672,0
